,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.05 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.1 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.15 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.2 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.25 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.3 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.35 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.4 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers,0.45 Outliers
,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time,f2_score,Accuracy,Recall,Precision,Fallout,cohen_kappa,matthews_phi_coef,auc_score,maP,execution_time
COMBO,0.5673076923076923,0.9577286713509522,0.5673076923076923,0.5673076923076923,0.02223331506288478,0.5450743772448076,0.5450743772448076,0.9117876094037006,0.6320462693199566,0.04500000000000001,0.6122627372627374,0.921831633234561,0.6122627372627374,0.6122627372627374,0.04348373327956197,0.5687790039831753,0.5687790039831753,0.9197338635834286,0.6858188804358682,0.0426923076923077,0.6509538538384694,0.8948840380908312,0.6509538538384694,0.6509538538384694,0.06188584504225981,0.5890680087962095,0.5890680087962095,0.8828928309267352,0.7052744308976657,0.04576923076923079,0.6042891150684673,0.8408073537823993,0.6042891150684673,0.6042891150684673,0.09965838877357641,0.5046307262948909,0.5046307262948909,0.8649625106831793,0.6766820018202383,0.04500000000000001,0.6347084539392233,0.8225089944038297,0.6347084539392233,0.6347084539392233,0.11759100713234202,0.5171174468068812,0.5171174468068811,0.8348422959507011,0.6979575264345459,0.04730769230769232,0.6723931298638124,0.8095251021641279,0.6723931298638124,0.6723931298638124,0.13496133018911657,0.5374317996746959,0.5374317996746961,0.8252040195277309,0.7095197154499557,0.04730769230769232,0.6080979835921968,0.7384245209141351,0.6080979835921968,0.6080979835921968,0.19812472833239012,0.4099732552598067,0.4099732552598067,0.75931712441962,0.672292749927171,0.043461538461538475,0.5672526142105339,0.6856630876566695,0.5672526142105339,0.5672526142105339,0.2559714707340892,0.3112811434764447,0.3112811434764447,0.7020894961582642,0.6480438333482338,0.04615384615384618,0.5787991093369925,0.6691876533154559,0.5787991093369925,0.5787991093369925,0.28502478901263373,0.2937743203243588,0.2937743203243588,0.6829284590433073,0.6539404421874436,0.04653846153846156
ABOD,0.6185897435897437,0.9625833798855588,0.6185897435897437,0.6185897435897437,0.019683887735377034,0.5989058558543665,0.5989058558543665,0.9243900754577575,0.6774140406756674,0.016538461538461544,0.633921633921634,0.9261124062053364,0.633921633921634,0.633921633921634,0.04110918551854581,0.5928124484030881,0.5928124484030881,0.9257495473939156,0.7195168614227968,0.018461538461538467,0.6511598977945133,0.8954153876278105,0.6511598977945133,0.6511598977945133,0.061526328437002266,0.5896335693575109,0.5896335693575109,0.8860377028334655,0.7240116787122759,0.017307692307692316,0.5911152163176454,0.8357752293585303,0.5911152163176454,0.5911152163176454,0.10276658703630376,0.4883486292813418,0.4883486292813418,0.8562456674828737,0.6800005396723526,0.016153846153846158,0.6528144220451915,0.8316292407058898,0.6528144220451915,0.6528144220451915,0.1114953694209301,0.5413190526242613,0.5413190526242612,0.8325440471671416,0.6961423763026271,0.018846153846153853,0.6240425612654531,0.7804552685948691,0.6240425612654531,0.6240425612654531,0.1557486570744503,0.4682939041910027,0.4682939041910027,0.7953286697419787,0.6784765891223,0.01615384615384616,0.5622072004648693,0.7066799512529391,0.5622072004648693,0.5622072004648693,0.22243971260742745,0.3397674878574418,0.3397674878574418,0.7271369360168879,0.6367498094810048,0.01576923076923077,0.5538875015196759,0.6752923798695227,0.5538875015196759,0.5538875015196759,0.2644895921055204,0.28939790941415544,0.28939790941415544,0.6769511470272528,0.6243835224498446,0.018461538461538467,0.5453964629933398,0.6391609350072914,0.5453964629933398,0.5453964629933398,0.312043930112217,0.23335253288112282,0.23335253288112284,0.6588270863185952,0.6273683444053879,0.017307692307692316
SOS,0.5967948717948718,0.960426800750445,0.5967948717948718,0.5967948717948718,0.020818758557154874,0.5759761132377169,0.5759761132377169,0.9161479530123352,0.6663736112077346,0.025769230769230784,0.5904539904539905,0.9181341227610419,0.5904539904539905,0.5904539904539905,0.04549410354423205,0.5449598869097584,0.5449598869097584,0.9060370923343365,0.6678859348586279,0.02576923076923078,0.5878955446263139,0.8761238836851091,0.5878955446263139,0.5878955446263139,0.07290664089450125,0.5149889037318126,0.5149889037318126,0.8561238085179854,0.6555471689331038,0.025769230769230784,0.56086668617033,0.8233032354318947,0.56086668617033,0.56086668617033,0.11061993590538842,0.45024675026494154,0.45024675026494154,0.8450023682094052,0.642963452735851,0.026538461538461552,0.6048475740783433,0.8092710916614004,0.6048475740783433,0.6048475740783433,0.12618288200852448,0.4786646920698188,0.4786646920698188,0.8369725755226416,0.6796470275210663,0.02615384615384617,0.6393373796373075,0.7888911700857238,0.6393373796373075,0.6393373796373075,0.14986504783423446,0.4894723318030729,0.4894723318030729,0.8383641196665512,0.707235895580615,0.02846153846153848,0.6142793395595042,0.7423909841552161,0.6142793395595042,0.6142793395595042,0.19521309351238586,0.4190662460471183,0.4190662460471183,0.7859542128372261,0.6816126066165041,0.026538461538461552,0.6178936525575479,0.7308069195028998,0.6178936525575479,0.6178936525575479,0.21780933369422456,0.40008431886332324,0.40008431886332324,0.755145780152016,0.6821668303977506,0.02692307692307694,0.6118688786632684,0.6976923584640234,0.6118688786632684,0.6118688786632684,0.25964072629354173,0.3522281523697267,0.3522281523697267,0.7470489674556423,0.6834820942445465,0.02538461538461539
KNN,0.383974358974359,0.941135289411511,0.383974358974359,0.383974358974359,0.030926991246448595,0.35304736772791045,0.35304736772791045,0.8344835461029579,0.4623439248513273,0.010384615384615388,0.5454545454545454,0.9085994849540113,0.5454545454545454,0.5454545454545454,0.050828525544175204,0.49462601991037025,0.49462601991037025,0.8528184997026984,0.5880182325182488,0.010384615384615388,0.5701510028433106,0.8711217911416104,0.5701510028433106,0.5701510028433106,0.07581795275749523,0.49433305008581535,0.49433305008581535,0.8324522021320556,0.6396066069250274,0.010384615384615388,0.5879452025707086,0.8342441011963887,0.5879452025707086,0.5879452025707086,0.10376642660434877,0.4841787759663597,0.4841787759663597,0.8314440675553343,0.6461858159273915,0.009615384615384618,0.6123235916505148,0.8119948405267495,0.6123235916505148,0.6123235916505148,0.12452766867930845,0.4877959229712063,0.4877959229712063,0.8148853439765553,0.6759515739505572,0.009615384615384618,0.6315069664321025,0.7848493516986123,0.6315069664321025,0.6315069664321025,0.15268379470815843,0.47882317172394406,0.47882317172394406,0.7999914854152835,0.6803469896052463,0.009615384615384618,0.6129096466125156,0.7421047393983754,0.6129096466125156,0.6129096466125156,0.19516797438402708,0.41774167222848857,0.4177416722284886,0.7670629886388208,0.6757642636087474,0.01038461538461539,0.5957946780478024,0.7117390530920515,0.5957946780478024,0.5957946780478024,0.2337003795555255,0.36209429849227703,0.36209429849227703,0.754114842954034,0.6749968575605808,0.010000000000000002,0.5986386835215639,0.6878815150957419,0.5986386835215639,0.5986386835215639,0.2685166351842193,0.33012204833734454,0.33012204833734454,0.7175009458003387,0.6695911127109336,0.010000000000000002
LOF,0.17628205128205127,0.9203520278290113,0.17628205128205127,0.17628205128205127,0.04186987736125163,0.13441217392079968,0.13441217392079963,0.5994109718672844,0.2374602789233382,0.010000000000000002,0.21236263736263736,0.8441146173948042,0.21236263736263736,0.21236263736263736,0.08653766463169653,0.12582497273094082,0.12582497273094082,0.6121477693040641,0.283322977877298,0.010000000000000002,0.26178837188452564,0.7789756451065083,0.26178837188452564,0.26178837188452564,0.1299949890864485,0.13179338279807726,0.13179338279807726,0.5834913599612636,0.33319908393801706,0.009615384615384618,0.296309167665443,0.7162502754700493,0.296309167665443,0.296309167665443,0.17773840086553372,0.11857076679990917,0.11857076679990919,0.5788620603164986,0.35549039510867514,0.010384615384615388,0.32944359771282844,0.6727743654646733,0.32944359771282844,0.32944359771282844,0.2168805386275371,0.11256305908529142,0.11256305908529145,0.5672816273852079,0.4031891793761982,0.009615384615384618,0.36094031176332175,0.6223628136461312,0.36094031176332175,0.36094031176332175,0.2688551673976589,0.09208514436566285,0.09208514436566285,0.5683336421934337,0.4393054233707404,0.010000000000000005,0.4081424318376377,0.5975308507609489,0.4081424318376377,0.4081424318376377,0.30685092320557816,0.10129150863205945,0.10129150863205945,0.5596989434411553,0.4929787770187962,0.010000000000000002,0.4482337014154114,0.5936926538954326,0.4482337014154114,0.4482337014154114,0.3320603333091751,0.11617336810623632,0.11617336810623624,0.5719903719940292,0.528216758472553,0.010384615384615388,0.45776223246581826,0.5636988921379152,0.45776223246581826,0.45776223246581826,0.3802114585797742,0.07755077388604409,0.07755077388604416,0.5428336382906215,0.5314709370520858,0.009615384615384618
iForest,0.37115384615384617,0.9381216001231173,0.37115384615384617,0.37115384615384617,0.03255556517280614,0.33859828098104,0.3385982809810399,0.8433980500228698,0.44347393816506436,0.14615384615384616,0.46774336774336783,0.8940155577541705,0.46774336774336783,0.46774336774336783,0.058878024206970934,0.4088653435363968,0.40886534353639675,0.842560388418949,0.5335389485264194,0.14576923076923076,0.49668600630139087,0.8490382034548978,0.49668600630139087,0.49668600630139087,0.08881536662502637,0.4078706396763645,0.4078706396763645,0.8201983590429217,0.5695903668147216,0.14653846153846153,0.5004317151584358,0.7985608647721057,0.5004317151584358,0.5004317151584358,0.12618144910219903,0.37425026605623685,0.3742502660562368,0.8059503995972546,0.568917679877048,0.14807692307692308,0.5406151896536511,0.775731737403142,0.5406151896536511,0.5406151896536511,0.14872355330215364,0.39189163635149743,0.39189163635149743,0.7943872371743332,0.615636159899283,0.14846153846153845,0.5629063459877035,0.7431958489704369,0.5629063459877035,0.5629063459877035,0.18251020938519133,0.3803961366025122,0.3803961366025122,0.7791699617117744,0.6292295603085266,0.14923076923076922,0.5615442809773833,0.7059462984015027,0.5615442809773833,0.5615442809773833,0.2230757960114098,0.33846848496597354,0.33846848496597354,0.7417140783688301,0.6422374131557504,0.14576923076923076,0.5618170306964483,0.6838170784030445,0.5618170306964482,0.5618170306964482,0.25733496946914863,0.3044820612272995,0.3044820612272995,0.7144892394351208,0.6380626543835526,0.14653846153846156,0.5632266743602776,0.6585604707319016,0.5632266743602776,0.5632266743602776,0.2940819406741237,0.2691447336861539,0.26914473368615394,0.7162943159231138,0.6586475295053498,0.14500000000000005
COF,0.6224358974358974,0.9642255849369049,0.6224358974358974,0.6224358974358974,0.018374442482094886,0.6037874752022109,0.6037131928929983,0.8830526309657825,0.6786795388050096,0.010384615384615388,0.5371725496725497,0.9079864330534312,0.5362110112110112,0.541980241980242,0.05075077543860572,0.4876521180701231,0.487834076666308,0.9156801447984791,0.6752067600531753,0.009230769230769233,0.6328224126301051,0.88954700813537,0.6328224126301051,0.6328224126301051,0.0650168845217387,0.5678055281083663,0.5678055281083663,0.8567657613687778,0.6874071517470787,0.010000000000000002,0.6241649994180359,0.848670367858235,0.6241649994180357,0.6241649994180357,0.09475694290938093,0.529408056508655,0.529408056508655,0.8438562586384063,0.6872121180569022,0.010769230769230772,0.5992173035442268,0.8043564354862031,0.5988361531630763,0.6008508051777284,0.12939231981682975,0.4700265839289971,0.4700537166586798,0.7941560535540718,0.6668530659709992,0.010000000000000002,0.6021865765951898,0.768919144545703,0.6019224836344677,0.6033050879582484,0.163314140464018,0.4388988232996394,0.4389137187489945,0.7768333957198942,0.6778525484581325,0.010384615384615388,0.5125892898005017,0.672860860891751,0.5125892898005017,0.5125892898005017,0.24827026468579483,0.26431902511470695,0.26431902511470695,0.6809335066802278,0.5966615542171055,0.009615384615384618,0.5057643778316661,0.6379157628731996,0.5056763651578411,0.506132430831298,0.2948542879256195,0.21076621147469657,0.21076161862909665,0.6357617155120872,0.5904649091630462,0.010000000000000002,0.4923780362473249,0.5949894537125113,0.4923780362473249,0.4923780362473249,0.35078309802070495,0.14159493822661987,0.1415949382266199,0.5877028179098575,0.5646421314926239,0.010769230769230772
KNN_median,0.432051282051282,0.9456763750880419,0.432051282051282,0.432051282051282,0.028543820826968568,0.4035074612243135,0.4035074612243135,0.8877062898869302,0.5464070790188617,0.010000000000000002,0.595901320901321,0.9187030873486819,0.595901320901321,0.595901320901321,0.04521544213363398,0.5506858787676869,0.5506858787676869,0.9026931697783372,0.6552658905713364,0.01038461538461539,0.642459143420682,0.8926590722913337,0.642459143420682,0.642459143420682,0.06316308895356607,0.5792960544671157,0.5792960544671157,0.8658624177468486,0.6807837419428695,0.010000000000000002,0.6148623025647317,0.845044718652481,0.6148623025647317,0.6148623025647317,0.09701029298319826,0.5178520095815334,0.5178520095815334,0.8558725061908302,0.6706485929949184,0.009615384615384618,0.6090032652532653,0.8099376291430078,0.6090032652532653,0.6090032652532653,0.1259178068196585,0.48308545843360673,0.4830854584336067,0.8249167884880324,0.6789438315502386,0.010000000000000002,0.653386973889033,0.798357681998995,0.653386973889033,0.653386973889033,0.1429123545621907,0.5104746193268423,0.5104746193268423,0.8142716077215814,0.7071116395849019,0.010000000000000002,0.5730731055800773,0.7156377390625656,0.5730731055800773,0.5730731055800773,0.2152296933959334,0.35784341218414384,0.3578434121841439,0.7488918377807493,0.6595628182433073,0.010384615384615388,0.5692774825264704,0.6903330420349024,0.5692774825264704,0.5692774825264704,0.25162337206291563,0.31765411046355485,0.31765411046355485,0.7153696930519884,0.6437309118013105,0.008846153846153849,0.5546066463793473,0.6512954407718616,0.5546066463793473,0.5546066463793473,0.3002906556631737,0.25431599071617367,0.25431599071617367,0.6798421654904707,0.6375290057574438,0.009615384615384618
COMBO,0.5685897435897436,0.9589304308187103,0.5685897435897436,0.5685897435897436,0.021574341160007757,0.5470154024297359,0.5470154024297359,0.9177516614328606,0.6674085999937256,0.045000000000000026,0.6000055500055501,0.920302193045978,0.6000055500055501,0.6000055500055501,0.044277262418937376,0.5557282875866126,0.5557282875866126,0.9188706233831838,0.7034527984782285,0.04500000000000001,0.6370495423380039,0.891347980886261,0.6370495423380039,0.6370495423380039,0.06390378250207443,0.5731457598359293,0.5731457598359293,0.8913189973147435,0.7101483078959183,0.044615384615384626,0.602142611100101,0.8409761111988541,0.602142611100101,0.602142611100101,0.0994265246418495,0.5027160864582515,0.5027160864582515,0.8522276977020934,0.6594912425705476,0.045384615384615405,0.6235417716186947,0.816305245619309,0.6235417716186948,0.6235417716186948,0.12168269435796558,0.5018590772607291,0.5018590772607291,0.8210023472575687,0.669866130797131,0.045384615384615405,0.6313876468656239,0.7824942769020127,0.6313876468656241,0.6313876468656241,0.1548511478985895,0.47653649896703454,0.47653649896703454,0.8030902821186616,0.688068692724278,0.0453846153846154,0.6005684111888353,0.7278778293335768,0.6005684111888353,0.6005684111888353,0.2068683650111532,0.3937000461776822,0.3937000461776822,0.7503483850995469,0.6535427622566445,0.048076923076923093,0.6212703892708966,0.7285909905050931,0.6212703892708966,0.6212703892708966,0.21710466569030346,0.4041657235805932,0.4041657235805932,0.7474053311680289,0.6752345533553391,0.046538461538461556,0.5676922532275477,0.6562307057201955,0.5676922532275477,0.5676922532275477,0.29706109932356967,0.2706311539039781,0.27063115390397796,0.6781286336742548,0.6459626615671912,0.04461538461538464
